Status,Fulfilment,Sales Channel ,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,B2B,fulfilled-by,Year,Month,Day,DayOfWeek
2,0,0,0,5,8,0,1,423.0,2223,27,416402.0,3028,0,1,2022,5,31,1
3,1,0,1,7,6,0,1,749.0,5895,7,845306.0,308,0,0,2022,5,9,0
2,0,0,0,6,0,0,1,562.0,4248,27,412101.0,3028,0,1,2022,5,8,6
3,1,0,1,5,8,0,1,540.0,3202,22,575028.0,2741,0,0,2022,4,18,0
2,0,0,0,4,9,0,1,969.0,3763,13,110089.0,3028,0,1,2022,4,3,6
3,1,0,1,4,0,0,1,537.0,4315,27,411060.0,1492,0,0,2022,5,23,0
2,0,0,0,4,7,0,1,788.0,4605,21,834005.0,3036,0,1,2022,5,3,1
0,1,0,1,7,6,1,0,492.38,3343,27,400066.0,3036,0,0,2022,5,13,4
3,1,0,1,6,8,0,1,791.0,3343,27,400080.0,2169,0,0,2022,4,17,6
2,0,0,0,7,5,0,1,399.0,1740,52,201003.0,3028,0,1,2022,4,21,3
2,0,0,0,7,8,0,1,475.0,3343,27,400102.0,3036,0,1,2022,5,31,1
3,1,0,1,4,6,0,1,692.0,3912,27,400708.0,734,0,0,2022,4,21,3
0,1,0,1,7,6,1,0,452.38,3815,52,201301.0,3036,1,0,2022,4,19,1
2,0,0,0,1,10,0,1,345.0,3343,27,400091.0,3036,0,1,2022,4,20,2
2,0,0,0,7,6,0,1,435.0,35,17,380008.0,3028,0,1,2022,4,7,3
3,1,0,1,4,6,0,1,1349.0,1326,27,423102.0,171,0,0,2022,5,13,4
2,0,0,0,4,6,0,1,599.0,2318,4,785013.0,3028,0,1,2022,5,3,1
3,1,0,1,7,5,0,1,487.0,5241,17,395010.0,971,0,0,2022,4,27,2
2,0,0,0,6,0,0,1,859.0,2618,54,700019.0,3028,0,1,2022,4,28,3
2,0,0,0,4,8,0,1,478.0,1740,52,201009.0,3036,0,1,2022,5,26,3
2,0,0,0,4,9,0,1,437.0,2019,50,500018.0,3036,0,1,2022,5,8,6
2,0,0,0,7,5,0,1,449.0,2019,50,500075.0,3027,0,1,2022,4,1,4
3,1,0,1,6,8,0,1,743.0,5159,22,577204.0,1457,0,0,2022,5,4,2
2,0,0,0,6,5,0,1,721.0,541,22,560054.0,3028,0,1,2022,4,14,3
3,1,0,1,7,6,0,1,399.0,1020,49,600097.0,849,0,0,2022,4,24,6
2,0,0,0,7,0,0,1,355.0,2019,50,500046.0,3036,0,1,2022,5,17,1
2,0,0,0,6,0,0,1,999.0,5126,50,500026.0,3028,0,1,2022,5,13,4
2,0,0,0,6,7,0,1,744.0,4303,38,605013.0,3028,0,1,2022,4,14,3
2,0,0,0,4,5,0,1,1442.0,2271,27,412412.0,3028,0,1,2022,5,7,5
2,0,0,0,7,8,0,1,418.0,5373,23,682301.0,3028,0,1,2022,5,6,4
3,1,0,1,4,5,0,1,696.0,3404,22,570017.0,2769,0,0,2022,4,8,4
3,1,0,1,6,6,0,1,771.0,4315,27,412306.0,247,0,0,2022,5,27,4
3,1,0,1,7,8,0,1,399.0,3763,13,110015.0,2263,0,0,2022,4,10,6
2,0,0,0,7,9,0,1,459.0,1020,49,600058.0,3028,0,1,2022,4,20,2
2,0,0,0,7,0,0,1,523.0,2019,50,500072.0,3028,0,1,2022,5,19,3
2,0,0,0,4,9,0,1,1112.0,2618,54,700065.0,3036,0,1,2022,4,24,6
2,0,0,0,5,10,0,1,574.0,4315,27,411057.0,3036,0,1,2022,5,29,6
3,1,0,1,4,8,0,1,1299.0,566,7,845438.0,2224,0,0,2022,4,19,1
3,1,0,1,6,5,0,1,715.0,2440,52,208001.0,2325,0,0,2022,4,6,2
3,1,0,1,7,10,0,1,310.0,1757,17,389001.0,192,0,0,2022,5,4,2
2,0,0,0,7,8,0,1,382.0,4781,52,247001.0,3036,0,1,2022,5,25,2
2,0,0,0,4,0,0,1,1098.0,541,22,560034.0,3028,0,1,2022,5,7,5
3,1,0,1,7,7,0,1,389.0,1822,4,781017.0,783,0,0,2022,4,25,0
3,1,0,1,6,10,0,1,771.0,4315,27,411046.0,1550,0,0,2022,5,20,4
2,0,0,0,7,5,0,1,399.0,4511,27,411033.0,3036,0,1,2022,5,4,2
2,0,0,0,7,5,0,1,376.0,3955,27,410206.0,3036,0,1,2022,5,4,2
2,0,0,0,7,8,0,1,399.0,3763,13,110086.0,3028,0,1,2022,4,7,3
2,0,0,0,7,8,0,1,406.0,1020,49,600048.0,3036,0,1,2022,4,25,0
3,1,0,1,7,5,0,1,487.0,2003,49,635126.0,2262,0,0,2022,4,12,1
3,1,0,1,5,8,0,1,487.0,2106,28,795001.0,779,0,0,2022,4,22,4
0,1,0,1,5,9,1,0,380.0,1817,18,122003.0,3036,0,0,2022,4,19,1
0,0,0,0,4,8,2,1,666.0,541,22,560100.0,3036,0,1,2022,5,28,5
2,0,0,0,4,8,0,1,847.0,954,27,410501.0,3028,0,1,2022,4,18,0
3,1,0,1,5,6,0,1,413.0,3738,17,396445.0,966,0,0,2022,4,29,4
0,1,0,1,4,10,1,0,1083.04,5736,1,520008.0,3036,0,0,2022,4,23,5
2,0,0,0,6,5,0,1,791.0,5757,1,530011.0,3036,0,1,2022,5,28,5
2,0,0,0,6,8,0,1,771.0,541,22,560015.0,3028,0,1,2022,5,28,5
2,0,0,0,7,8,0,1,655.0,1641,23,683562.0,3028,1,1,2022,5,8,6
8,1,0,1,4,0,0,1,654.0,2019,50,500053.0,840,0,0,2022,4,23,5
0,1,0,1,6,8,1,0,856.19,2344,1,533003.0,3036,0,0,2022,5,21,5
2,0,0,0,4,5,0,1,563.0,3815,52,201304.0,3028,0,1,2022,4,29,4
2,0,0,0,4,8,0,1,950.0,3066,39,141001.0,3036,0,1,2022,4,23,5
3,1,0,1,6,0,0,1,721.0,1817,18,122001.0,2753,0,0,2022,4,10,6
3,1,0,1,7,8,0,1,399.0,1737,18,132114.0,2264,0,0,2022,4,17,6
2,0,0,0,5,0,0,1,599.0,3763,13,110075.0,3028,0,1,2022,4,19,1
2,0,0,0,7,7,0,1,435.0,2651,43,324008.0,3028,0,1,2022,5,31,1
3,1,0,1,4,6,0,1,653.0,35,17,380054.0,211,0,0,2022,5,11,2
3,1,0,1,6,10,0,1,771.0,2001,22,562114.0,1539,0,0,2022,5,10,1
3,1,0,1,7,6,0,1,339.0,3600,22,570023.0,2703,0,0,2022,4,2,5
2,0,0,0,4,10,0,1,495.0,3066,39,141001.0,3028,0,1,2022,5,27,4
2,0,0,0,7,3,0,1,431.0,541,22,560099.0,3028,0,1,2022,5,5,3
2,0,0,0,7,5,0,1,353.0,1020,49,600099.0,3036,0,1,2022,4,15,4
2,0,0,0,4,0,0,1,824.0,2177,43,302016.0,3028,0,1,2022,4,15,4
8,1,0,1,7,6,0,1,549.0,2498,7,855113.0,815,0,0,2022,4,27,2
2,0,0,0,7,0,0,1,382.0,541,22,560061.0,3036,0,1,2022,5,21,5
2,0,0,0,4,6,0,1,818.0,1740,52,201012.0,3028,0,1,2022,4,30,5
2,0,0,0,4,5,0,1,802.0,86,43,301001.0,3028,0,1,2022,5,8,6
3,1,0,1,7,10,0,1,301.0,5412,49,606603.0,637,0,0,2022,5,19,3
3,1,0,1,7,6,0,1,599.0,4301,1,516360.0,813,0,0,2022,4,21,3
3,1,0,1,4,7,0,1,693.0,5397,49,627011.0,99,0,0,2022,5,18,2
2,0,0,0,7,6,0,1,446.0,1020,49,600033.0,3036,0,1,2022,4,12,1
3,1,0,1,4,6,0,1,631.0,541,22,560083.0,2020,0,0,2022,4,23,5
3,1,0,1,4,10,0,1,730.0,2212,21,831009.0,2332,0,0,2022,4,3,6
3,1,0,1,7,6,0,1,259.0,3343,27,400077.0,2695,0,0,2022,4,5,1
2,0,0,0,4,5,0,1,436.0,27,51,799002.0,3028,0,1,2022,5,4,2
0,1,0,1,7,5,1,0,722.86,5756,49,626001.0,3036,0,0,2022,5,25,2
2,0,0,0,6,6,0,1,625.0,3343,27,400034.0,3028,0,1,2022,5,23,0
0,1,0,1,4,0,1,0,894.29,2177,43,302019.0,3036,0,0,2022,5,3,1
2,0,0,0,4,10,0,1,563.0,3202,22,574142.0,3028,0,1,2022,4,17,6
3,1,0,1,4,10,0,1,449.0,3343,27,400005.0,1676,0,0,2022,5,4,2
0,1,0,1,6,7,1,0,690.48,632,35,751001.0,3036,0,0,2022,5,5,3
3,1,0,1,4,6,0,1,999.0,4605,21,834009.0,1701,0,0,2022,5,31,1
3,1,0,1,7,0,0,1,749.0,2199,43,343001.0,235,0,0,2022,5,22,6
3,1,0,1,4,0,0,1,759.0,1020,49,600004.0,264,0,0,2022,5,9,0
2,0,0,0,7,6,0,1,311.0,5680,52,221001.0,3036,0,1,2022,4,18,0
2,0,0,0,7,8,0,1,481.0,3815,52,201305.0,3028,0,1,2022,4,2,5
3,1,0,1,6,5,0,1,744.0,127,1,515004.0,2305,0,0,2022,4,12,1
2,0,0,0,4,5,0,1,693.0,1817,18,122001.0,3028,0,1,2022,4,4,0
3,1,0,1,7,10,0,1,359.0,1740,52,201007.0,124,0,0,2022,5,11,2
3,1,0,1,4,5,0,1,613.0,2243,18,124103.0,2324,0,0,2022,4,9,5
3,1,0,1,4,6,0,1,759.0,3398,7,842001.0,2149,0,0,2022,4,13,2
2,0,0,0,6,5,0,1,744.0,1828,4,781005.0,3028,0,1,2022,4,20,2
2,0,0,0,4,5,0,1,597.0,1119,49,641035.0,3028,0,1,2022,4,15,4
2,0,0,0,5,5,0,1,499.0,5317,27,400607.0,3036,0,1,2022,4,4,0
2,0,0,0,5,10,0,1,360.0,4315,27,411017.0,3036,0,1,2022,5,3,1
3,1,0,1,4,8,0,1,537.0,541,22,560032.0,224,0,0,2022,5,21,5
3,1,0,1,7,6,0,1,399.0,541,22,560006.0,2881,0,0,2022,4,7,3
2,0,0,0,4,5,0,1,1324.0,541,22,560035.0,3028,0,1,2022,4,1,4
2,0,0,0,4,5,0,1,499.0,1539,27,421201.0,3036,0,1,2022,5,11,2
2,0,0,0,4,10,0,1,0.0,1020,49,600023.0,3036,0,1,2022,4,8,4
2,0,0,0,7,7,0,1,435.0,4315,27,411015.0,3036,0,1,2022,5,13,4
2,0,0,0,7,5,0,1,568.0,2440,52,208001.0,3028,0,1,2022,5,29,6
3,1,0,1,4,10,0,1,654.0,3343,27,400028.0,1832,0,0,2022,4,21,3
2,0,0,0,7,10,0,1,399.0,6121,39,140301.0,3028,0,1,2022,5,6,4
2,0,0,0,4,10,0,1,537.0,3343,27,400053.0,3036,0,1,2022,5,29,6
3,1,0,1,4,6,0,1,999.0,1608,23,686587.0,226,0,0,2022,5,20,4
0,1,0,1,4,10,1,0,570.48,850,22,560077.0,3036,0,0,2022,4,23,5
3,1,0,1,4,6,0,1,1186.0,760,27,400607.0,2224,0,0,2022,4,16,5
2,0,0,0,6,7,0,1,771.0,5354,49,602001.0,3028,0,1,2022,5,28,5
0,1,0,1,4,5,1,0,662.86,3343,27,400013.0,3036,0,0,2022,5,18,2
0,1,0,1,7,6,1,0,577.14,35,17,380058.0,3036,0,0,2022,5,8,6
3,1,0,1,4,9,0,1,788.0,4940,52,204215.0,2309,0,0,2022,4,16,5
2,0,0,0,4,7,0,1,696.0,5317,27,401107.0,3028,0,1,2022,5,13,4
2,0,0,0,5,5,0,1,518.0,441,22,562125.0,3036,0,1,2022,5,24,1
3,1,0,1,6,0,0,1,665.0,2618,54,700039.0,2009,0,0,2022,4,22,4
2,0,0,0,4,6,0,1,1698.0,3109,17,370020.0,3028,0,1,2022,5,9,0
2,0,0,0,7,10,0,1,486.0,1119,49,641048.0,3028,0,1,2022,5,5,3
3,1,0,1,4,7,0,1,1115.0,541,22,560100.0,2740,0,0,2022,4,19,1
3,1,0,1,4,6,0,1,1186.0,2893,50,507165.0,906,0,0,2022,4,21,3
3,1,0,1,4,7,0,1,631.0,549,22,560011.0,68,0,0,2022,5,11,2
2,0,0,0,7,9,0,1,517.0,2019,50,500080.0,3028,0,1,2022,4,26,1
2,0,0,0,7,7,0,1,329.0,2019,50,500018.0,3036,0,1,2022,4,19,1
0,0,0,0,5,5,2,1,518.0,2019,50,500081.0,3036,0,1,2022,5,27,4
3,1,0,1,5,0,0,1,599.0,1817,18,122005.0,1291,0,0,2022,5,9,0
2,0,0,0,5,5,0,1,371.0,4315,27,411016.0,3036,0,1,2022,5,29,6
2,0,0,0,4,0,0,1,1477.0,1020,49,600066.0,3036,0,1,2022,5,26,3
3,1,0,1,7,6,0,1,399.0,5850,1,530017.0,2088,0,0,2022,4,26,1
2,0,0,0,4,10,0,1,899.0,3063,52,226024.0,3028,0,1,2022,5,18,2
2,0,0,0,4,10,0,1,899.0,3763,13,110058.0,3036,0,1,2022,5,17,1
2,0,0,0,7,5,0,1,316.0,3455,17,383315.0,3028,0,1,2022,4,9,5
2,0,0,0,7,6,0,1,568.0,3815,52,201301.0,3036,0,1,2022,5,30,0
3,1,0,1,6,6,0,1,859.0,1817,18,122002.0,255,0,0,2022,5,16,0
3,1,0,1,6,9,0,1,588.0,2003,49,635109.0,840,0,0,2022,4,25,0
2,0,0,0,7,5,0,1,568.0,3116,1,530048.0,3028,0,1,2022,4,21,3
3,1,0,1,5,9,0,1,599.0,35,17,380015.0,460,0,0,2022,5,18,2
3,1,0,1,6,5,0,1,771.0,541,22,560076.0,1078,0,0,2022,5,21,5
2,0,0,0,7,6,0,1,481.0,541,22,560016.0,3036,0,1,2022,4,2,5
2,0,0,0,4,10,0,1,641.0,4608,22,581115.0,3028,0,1,2022,5,9,0
2,0,0,0,4,10,0,1,788.0,541,22,560064.0,3028,0,1,2022,4,19,1
2,0,0,0,4,0,0,1,551.0,2019,50,500005.0,3028,0,1,2022,4,15,4
2,0,0,0,7,7,0,1,424.0,3763,13,110074.0,3036,0,1,2022,5,15,6
2,0,0,0,7,10,0,1,435.0,3063,52,226021.0,3028,0,1,2022,5,22,6
2,0,0,0,7,0,0,1,517.0,3763,13,110008.0,3028,0,1,2022,4,21,3
2,0,0,0,7,5,0,1,517.0,3810,50,503001.0,3028,0,1,2022,5,24,1
8,1,0,1,7,6,0,1,521.0,3758,1,524004.0,2332,0,0,2022,4,4,0
2,0,0,0,4,10,0,1,999.0,127,1,515004.0,3028,0,1,2022,4,16,5
2,0,0,0,7,5,0,1,547.0,237,51,799014.0,3028,0,1,2022,4,4,0
3,1,0,1,7,6,0,1,487.0,3763,13,110059.0,771,0,0,2022,4,21,3
0,0,0,0,7,10,2,1,359.0,4420,23,670307.0,3036,0,1,2022,5,5,3
0,1,0,1,4,0,1,0,600.95,3343,27,400012.0,3036,0,0,2022,5,3,1
3,1,0,1,7,8,0,1,709.0,3205,26,453771.0,442,0,0,2022,5,14,5
2,0,0,0,7,8,0,1,0.0,1817,18,122001.0,3036,0,1,2022,5,28,5
3,1,0,1,7,6,0,1,318.0,1020,49,600008.0,2460,0,0,2022,4,5,1
3,1,0,1,7,3,0,1,925.0,5317,27,400606.0,1228,0,0,2022,5,21,5
2,0,0,0,7,5,0,1,376.0,5082,49,636005.0,3036,0,1,2022,4,18,0
2,0,0,0,4,8,0,1,824.0,2019,50,500060.0,3036,0,1,2022,4,28,3
3,1,0,1,6,5,0,1,791.0,541,22,560037.0,2046,0,0,2022,4,24,6
2,0,0,0,7,8,0,1,499.0,715,52,203001.0,3028,0,1,2022,4,24,6
3,1,0,1,7,6,0,1,499.0,645,54,700064.0,2287,0,0,2022,4,13,2
2,0,0,0,6,8,0,1,588.0,3738,17,396445.0,3028,0,1,2022,4,11,0
2,0,0,0,7,7,0,1,458.0,3763,13,110051.0,3028,0,1,2022,4,10,6
2,0,0,0,7,5,0,1,441.0,1020,49,600130.0,3028,0,1,2022,5,6,4
2,0,0,0,5,7,0,1,484.0,1740,52,201012.0,3036,0,1,2022,4,4,0
0,0,0,0,7,8,2,1,405.0,1020,49,600041.0,3036,0,1,2022,5,30,0
3,1,0,1,7,8,0,1,376.0,2824,23,670003.0,837,0,0,2022,4,27,2
2,0,0,0,7,6,0,1,291.0,2723,1,518002.0,3036,0,1,2022,4,27,2
3,1,0,1,4,9,0,1,852.0,1955,22,573201.0,226,0,0,2022,5,20,4
3,1,0,1,6,6,0,1,744.0,4315,27,411015.0,2467,0,0,2022,4,15,4
2,0,0,0,4,0,0,1,635.0,1020,49,600100.0,3028,0,1,2022,4,23,5
2,0,0,0,7,6,0,1,709.0,4315,27,411045.0,3036,0,1,2022,5,17,1
3,1,0,1,7,8,0,2,736.0,1190,49,600083.0,2721,1,0,2022,4,11,0
2,0,0,0,7,9,0,1,357.0,541,22,560109.0,3028,0,1,2022,4,14,3
2,0,0,0,7,0,0,1,517.0,2618,54,700039.0,3028,0,1,2022,4,20,2
2,0,0,0,4,5,0,1,999.0,1316,53,248001.0,3028,0,1,2022,5,3,1
3,1,0,1,4,8,0,1,1126.0,3575,27,400058.0,2406,0,0,2022,4,11,0
3,1,0,1,7,3,0,1,1099.0,3815,52,201307.0,1280,0,0,2022,5,27,4
2,0,0,0,6,8,0,1,1033.0,541,22,560087.0,3036,0,1,2022,4,1,4
3,1,0,1,4,0,0,1,850.0,1817,18,122002.0,211,0,0,2022,5,11,2
3,1,0,1,6,6,0,1,715.0,5005,18,131001.0,2758,0,0,2022,4,7,3
3,1,0,1,7,8,0,1,362.0,541,22,560061.0,2321,0,0,2022,4,15,4
8,1,0,1,7,1,0,1,527.0,2942,54,700017.0,2324,0,0,2022,4,5,1
0,0,0,0,4,7,2,1,1126.0,655,52,246701.0,3036,0,1,2022,4,10,6
0,0,0,0,6,7,2,1,771.0,3404,22,570009.0,3036,0,1,2022,5,29,6
2,0,0,0,5,5,0,1,518.0,541,22,560103.0,3028,0,1,2022,4,24,6
2,0,0,0,4,5,0,1,1127.0,1807,1,522004.0,3036,0,1,2022,4,6,2
2,0,0,0,5,6,0,1,574.0,3912,27,410210.0,3036,0,1,2022,5,14,5
3,1,0,1,5,0,0,1,625.0,3861,27,440024.0,1502,0,0,2022,5,22,6
2,0,0,0,4,10,0,1,968.0,4323,27,412207.0,3028,0,1,2022,4,27,2
3,1,0,1,4,8,0,1,1399.0,2618,54,700065.0,1583,0,0,2022,5,4,2
2,0,0,0,4,9,0,1,788.0,3343,27,400051.0,3036,0,1,2022,4,7,3
2,0,0,0,5,5,0,1,432.0,3763,13,110017.0,3036,0,1,2022,4,10,6
2,0,0,0,4,7,0,1,999.0,3758,1,524002.0,3028,0,1,2022,4,12,1
3,1,0,1,7,5,0,1,399.0,4248,27,411017.0,690,0,0,2022,4,22,4
3,1,0,1,4,9,0,1,692.0,1954,49,625006.0,2922,0,0,2022,4,9,5
2,0,0,0,4,5,0,1,641.0,1374,22,580008.0,3028,0,1,2022,5,27,4
3,1,0,1,6,5,0,1,771.0,2618,54,700048.0,1245,0,0,2022,5,14,5
2,0,0,0,4,9,0,1,599.0,3763,13,110092.0,3028,0,1,2022,4,18,0
2,0,0,0,4,0,0,1,824.0,2212,21,831012.0,3028,0,1,2022,4,21,3
2,0,0,0,4,10,0,1,683.0,3961,56,110018.0,3036,0,1,2022,4,2,5
2,0,0,0,4,6,0,1,685.0,2214,21,815351.0,3028,0,1,2022,5,18,2
2,0,0,0,7,10,0,1,399.0,4128,27,410222.0,3036,0,1,2022,4,7,3
2,0,0,0,7,0,0,1,777.0,4315,27,412207.0,3036,0,1,2022,5,30,0
3,1,0,1,7,5,0,1,449.0,983,9,160036.0,257,0,0,2022,5,15,6
2,0,0,0,7,6,0,1,487.0,4549,22,584101.0,3036,0,1,2022,4,18,0
2,0,0,0,4,6,0,1,1523.0,4315,27,411031.0,3036,0,1,2022,5,23,0
2,0,0,0,4,5,0,1,655.0,2618,54,700020.0,3028,0,1,2022,5,4,2
2,0,0,0,4,5,0,1,852.0,3763,13,110019.0,3036,0,1,2022,4,28,3
3,1,0,1,4,8,0,1,688.0,1443,10,491001.0,2442,0,0,2022,4,3,6
2,0,0,0,7,6,0,1,0.0,1538,27,421201.0,3036,0,1,2022,5,14,5
2,0,0,0,5,10,0,1,751.0,488,54,700123.0,3043,0,1,2022,4,28,3
2,0,0,0,4,5,0,1,569.0,2825,52,208011.0,3028,0,1,2022,5,6,4
2,0,0,0,4,0,0,1,967.0,3763,13,110059.0,3028,0,1,2022,5,26,3
3,1,0,1,7,7,0,1,499.0,2618,54,700038.0,2969,0,0,2022,4,12,1
2,0,0,0,4,7,0,1,654.0,541,22,560043.0,3028,0,1,2022,4,22,4
3,1,0,1,7,8,0,1,399.0,2019,50,500014.0,839,0,0,2022,4,25,0
3,1,0,1,4,0,0,1,730.0,1655,18,121003.0,2534,0,0,2022,4,4,0
2,0,0,0,4,5,0,1,999.0,1701,1,521401.0,3028,0,1,2022,5,16,0
2,0,0,0,4,6,0,1,582.0,44,43,305001.0,3028,0,1,2022,5,29,6
2,0,0,0,7,5,0,1,709.0,3343,27,400052.0,3028,0,1,2022,5,9,0
3,1,0,1,7,7,0,1,469.0,541,22,560018.0,1257,0,0,2022,5,20,4
2,0,0,0,7,7,0,1,362.0,1443,10,491001.0,3036,0,1,2022,4,29,4
8,1,0,1,4,10,0,1,0.0,541,22,560027.0,3020,0,0,2022,4,18,0
3,1,0,1,6,7,0,1,0.0,72,52,211001.0,3023,0,0,2022,4,7,3
3,1,0,1,7,6,0,1,399.0,5317,27,400615.0,1978,0,0,2022,4,28,3
2,0,0,0,7,5,0,1,319.0,3734,27,410210.0,3028,0,1,2022,4,18,0
0,1,0,1,7,3,1,0,827.62,4008,1,523001.0,3036,0,0,2022,5,12,3
2,0,0,0,7,8,0,1,399.0,3575,27,401208.0,3027,0,1,2022,4,29,4
3,1,0,1,7,5,0,1,349.0,541,22,560036.0,2161,0,0,2022,4,19,1
2,0,0,0,6,8,0,1,825.0,1396,32,797115.0,3028,0,1,2022,5,16,0
2,0,0,0,4,0,0,1,641.0,1817,18,122001.0,3036,0,1,2022,5,23,0
2,0,0,0,4,7,0,1,726.0,475,52,243001.0,3028,0,1,2022,4,1,4
0,0,0,0,0,4,2,2,836.0,62,23,688505.0,3036,0,1,2022,5,6,4
2,0,0,0,7,5,0,1,382.0,2019,50,500034.0,3036,0,1,2022,5,9,0
2,0,0,0,6,7,0,1,771.0,3763,13,110067.0,3028,0,1,2022,5,29,6
3,1,0,1,7,7,0,1,363.0,1020,49,600099.0,192,0,0,2022,5,4,2
2,0,0,0,7,6,0,1,449.0,437,53,263148.0,3036,0,1,2022,4,1,4
3,1,0,1,7,6,0,1,399.0,814,35,768052.0,2310,0,0,2022,4,19,1
2,0,0,0,7,8,0,1,399.0,2019,50,500018.0,3036,0,1,2022,4,18,0
2,0,0,0,4,10,0,1,1112.0,4315,27,411030.0,3036,0,1,2022,4,18,0
8,1,0,1,7,0,0,1,709.0,628,26,462016.0,2134,0,0,2022,5,22,6
2,0,0,0,3,4,0,1,790.0,5555,43,313001.0,3028,0,1,2022,4,3,6
3,1,0,1,7,0,0,1,517.0,3343,27,400022.0,1890,0,0,2022,4,28,3
2,0,0,0,7,8,0,1,458.0,541,22,560036.0,3028,0,1,2022,5,3,1
2,0,0,0,4,10,0,1,790.0,1817,18,122101.0,3028,0,1,2022,4,22,4
3,1,0,1,7,8,0,1,424.0,1817,18,122001.0,2386,0,0,2022,4,6,2
2,0,0,0,7,10,0,1,696.0,3343,27,400104.0,3036,0,1,2022,5,5,3
0,1,0,1,7,6,1,0,313.33,1290,7,846004.0,3036,0,0,2022,4,16,5
3,1,0,1,4,9,0,1,599.0,1251,49,629251.0,262,0,0,2022,5,9,0
3,1,0,1,0,4,0,1,372.0,116,39,143001.0,2258,0,0,2022,4,14,3
2,0,0,0,6,0,0,1,833.0,778,22,560078.0,3036,0,1,2022,4,9,5
2,0,0,0,4,6,0,1,1112.0,972,53,262524.0,3028,0,1,2022,4,24,6
3,1,0,1,7,6,0,1,655.0,628,26,462023.0,216,0,0,2022,5,11,2
2,0,0,0,5,6,0,1,463.0,1138,23,673571.0,3028,0,1,2022,4,24,6
8,1,0,1,6,5,0,1,625.0,541,22,560094.0,1571,0,0,2022,5,14,5
2,0,0,0,7,0,0,1,405.0,3598,50,508246.0,3028,0,1,2022,5,11,2
2,0,0,0,7,5,0,1,376.0,1020,49,600095.0,3036,0,1,2022,4,20,2
0,1,0,1,7,8,1,0,346.67,4964,15,403517.0,3036,0,0,2022,4,4,0
2,0,0,0,6,7,0,1,744.0,2019,50,500084.0,3028,0,1,2022,4,24,6
3,1,0,1,5,5,0,1,349.0,3763,13,110058.0,1252,0,0,2022,5,20,4
0,1,0,1,4,5,1,0,662.86,3303,39,140301.0,3036,0,0,2022,5,12,3
3,1,0,1,7,6,0,1,495.0,2723,1,518002.0,840,0,0,2022,4,23,5
2,0,0,0,4,8,0,1,591.0,5317,27,401105.0,3028,0,1,2022,4,15,4
3,1,0,1,4,8,0,1,939.0,127,1,515001.0,2858,0,0,2022,4,19,1
2,0,0,0,5,10,0,1,665.0,5374,23,680618.0,3036,0,1,2022,5,20,4
0,1,0,1,4,8,1,0,1143.75,3063,52,226021.0,3036,0,0,2022,4,24,6
0,1,0,1,7,5,1,0,437.14,1020,49,600077.0,3036,0,0,2022,4,19,1
3,1,0,1,6,8,0,1,771.0,1190,49,600087.0,1520,0,0,2022,5,15,6
2,0,0,0,4,7,0,1,429.0,1482,13,110058.0,3036,0,1,2022,5,21,5
3,1,0,1,7,5,0,1,399.0,4755,18,123401.0,1414,0,0,2022,5,3,1
2,0,0,0,4,6,0,1,1126.0,1655,18,121002.0,3028,0,1,2022,4,10,6
0,0,0,0,7,10,2,1,405.0,3343,27,400049.0,3036,0,1,2022,4,4,0
2,0,0,0,4,7,0,1,666.0,5706,49,628216.0,3028,0,1,2022,5,11,2
2,0,0,0,6,7,0,1,771.0,2366,23,670331.0,3028,0,1,2022,5,27,4
3,1,0,1,4,9,0,1,692.0,2212,21,831005.0,2741,0,0,2022,4,17,6
3,1,0,1,4,8,0,1,499.0,2618,54,700034.0,384,0,0,2022,5,27,4
2,0,0,0,7,1,0,1,764.0,947,15,403702.0,3028,0,1,2022,5,15,6
3,1,0,1,4,0,0,1,655.0,3830,13,110052.0,1562,0,0,2022,5,22,6
3,1,0,1,5,10,0,1,540.0,35,17,380015.0,2009,0,0,2022,4,22,4
2,0,0,0,7,9,0,1,459.0,3734,27,410206.0,3028,0,1,2022,4,25,0
2,0,0,0,7,7,0,1,475.0,4370,54,743122.0,3036,0,1,2022,4,12,1
2,0,0,0,4,9,0,1,613.0,1408,12,362520.0,3028,0,1,2022,4,16,5
2,0,0,0,4,5,0,1,1112.0,541,22,560040.0,3028,0,1,2022,4,26,1
2,0,0,0,4,8,0,1,759.0,3714,26,487001.0,3028,0,1,2022,5,13,4
2,0,0,0,4,10,0,1,1126.0,4315,27,411024.0,3028,0,1,2022,4,17,6
2,0,0,0,5,5,0,1,786.0,541,22,562125.0,3036,0,1,2022,4,3,6
2,0,0,0,5,10,0,1,518.0,4288,17,360575.0,3028,0,1,2022,5,25,2
3,1,0,1,7,0,0,1,345.0,212,1,521121.0,1186,0,0,2022,5,30,0
2,0,0,0,6,9,0,1,690.0,269,23,683105.0,3028,0,1,2022,4,12,1
2,0,0,0,7,10,0,1,399.0,4559,1,533293.0,3036,0,1,2022,4,5,1
2,0,0,0,7,5,0,1,353.0,4071,23,678001.0,3026,0,1,2022,4,24,6
2,0,0,0,4,8,0,1,832.0,4306,49,603103.0,3028,0,1,2022,5,31,1
2,0,0,0,7,10,0,1,487.0,4303,38,605003.0,3028,0,1,2022,4,27,2
3,1,0,1,6,7,0,1,771.0,3343,27,400013.0,2759,0,0,2022,4,6,2
