SKU,Category,Style,Size,Total_Quantity_Sold,Total_Sales,Average_Price,Total_Orders,Initial_Stock,Current_Stock,Reorder_Level,Inventory_Status
JNE3708-TU-XL,Top,JNE3708,XL,10,7675.14,697.74,11,176,166,50,In Stock
JNE3708-TU-XS,Top,JNE3708,XS,8,5963.0,745.375,8,457,449,50,In Stock
JNE3708-TU-XXL,Top,JNE3708,XXL,9,6446.0,716.2222222222222,9,358,349,50,In Stock
JNE3708-TU-XXXL,Top,JNE3708,3XL,5,3450.0,690.0,5,474,469,50,In Stock
JNE3709-DR-L,Western Dress,JNE3709,L,5,4042.0,808.4,5,489,484,50,In Stock
JNE3709-DR-M,Western Dress,JNE3709,M,7,5626.0,803.7142857142857,7,397,390,50,In Stock
JNE3709-DR-S,Western Dress,JNE3709,S,7,7093.58,788.1755555555555,9,366,359,50,In Stock
JNE3709-DR-XL,Western Dress,JNE3709,XL,7,5667.0,809.5714285714286,7,497,490,50,In Stock
JNE3709-DR-XS,Western Dress,JNE3709,XS,6,5588.29,798.3271428571428,7,384,378,50,In Stock
JNE3709-DR-XXL,Western Dress,JNE3709,XXL,6,4755.29,679.3271428571428,7,423,417,50,In Stock
JNE3709-DR-XXXL,Western Dress,JNE3709,3XL,10,8125.0,812.5,10,236,226,50,In Stock
JNE3710-DR-L,Western Dress,JNE3710,L,46,32550.14,692.5561702127659,47,160,114,50,In Stock
JNE3710-DR-M,Western Dress,JNE3710,M,24,16608.14,664.3256,25,326,302,50,In Stock
JNE3710-DR-S,Western Dress,JNE3710,S,28,21389.56,689.9858064516129,31,496,468,50,In Stock
JNE3710-DR-XL,Western Dress,JNE3710,XL,28,21390.42,690.0135483870968,31,464,436,50,In Stock
JNE3710-DR-XS,Western Dress,JNE3710,XS,18,12447.0,691.5,18,104,86,50,In Stock
JNE3710-DR-XXL,Western Dress,JNE3710,XXL,25,17331.0,693.24,25,178,153,50,In Stock
JNE3710-DR-XXXL,Western Dress,JNE3710,3XL,35,24869.71,690.8252777777777,36,248,213,50,In Stock
JNE3712-TP-N-L,Top,JNE3712,L,4,2072.0,518.0,4,276,272,50,In Stock
JNE3712-TP-N-M,Top,JNE3712,M,12,6166.0,513.8333333333334,12,150,138,50,In Stock
JNE3712-TP-N-S,Top,JNE3712,S,6,3570.33,510.04714285714283,7,311,305,50,In Stock
JNE3712-TP-N-XL,Top,JNE3712,XL,10,5149.0,572.1111111111111,9,442,432,50,In Stock
JNE3712-TP-N-XS,Top,JNE3712,XS,3,1554.0,518.0,3,165,162,50,In Stock
JNE3712-TP-N-XXL,Top,JNE3712,XXL,5,3045.33,507.555,6,341,336,50,In Stock
JNE3713-TP-N-S,Top,JNE3713,S,3,1077.0,359.0,3,241,238,50,In Stock
JNE3713-TP-N-XL,Top,JNE3713,XL,7,2416.0,345.14285714285717,7,416,409,50,In Stock
JNE3713-TP-N-XS,Top,JNE3713,XS,19,6740.0,354.7368421052632,19,283,264,50,In Stock
JNE3713-TP-N-XXL,Top,JNE3713,XXL,7,2825.14,353.1425,8,146,139,50,In Stock
JNE3714-KR-L,kurta,JNE3714,L,16,7057.95,392.10833333333335,18,163,147,50,In Stock
JNE3714-KR-M,kurta,JNE3714,M,10,4230.0,423.0,10,430,420,50,In Stock
JNE3714-KR-S,kurta,JNE3714,S,7,3291.0,470.14285714285717,7,142,135,50,In Stock
JNE3714-KR-XL,kurta,JNE3714,XL,10,4730.0,473.0,10,303,293,50,In Stock
JNE3714-KR-XS,kurta,JNE3714,XS,7,3263.43,407.92875,8,478,471,50,In Stock
JNE3714-KR-XXL,kurta,JNE3714,XXL,11,5211.0,473.72727272727275,11,191,180,50,In Stock
JNE3714-KR-XXXL,kurta,JNE3714,3XL,22,10861.81,472.25260869565216,23,179,157,50,In Stock
JNE3715-KR-L,kurta,JNE3715,L,4,1132.0,283.0,4,278,274,50,In Stock
JNE3715-KR-M,kurta,JNE3715,M,2,283.0,141.5,2,388,386,50,In Stock
JNE3715-KR-S,kurta,JNE3715,S,6,1692.0,282.0,6,297,291,50,In Stock
JNE3715-KR-XL,kurta,JNE3715,XL,5,1415.0,283.0,5,206,201,50,In Stock
JNE3715-KR-XS,kurta,JNE3715,XS,1,283.0,283.0,1,234,233,50,In Stock
JNE3715-KR-XXL,kurta,JNE3715,XXL,9,2810.52,312.28,9,369,360,50,In Stock
JNE3715-KR-XXXL,kurta,JNE3715,3XL,3,843.0,281.0,3,434,431,50,In Stock
JNE3716-KR-L,kurta,JNE3716,L,21,8571.0,408.14285714285717,21,316,295,50,In Stock
JNE3716-KR-M,kurta,JNE3716,M,11,4084.0,371.27272727272725,11,430,419,50,In Stock
JNE3716-KR-S,kurta,JNE3716,S,10,4183.0,418.3,10,151,141,50,In Stock
JNE3716-KR-XL,kurta,JNE3716,XL,17,6402.0,376.5882352941176,17,180,163,50,In Stock
JNE3716-KR-XS,kurta,JNE3716,XS,1,399.0,399.0,1,354,353,50,In Stock
JNE3716-KR-XXL,kurta,JNE3716,XXL,20,7774.0,388.7,20,281,261,50,In Stock
JNE3716-KR-XXXL,kurta,JNE3716,3XL,15,6096.0,406.4,15,116,101,50,In Stock
JNE3717-KR-L,kurta,JNE3717,L,3,843.0,281.0,3,277,274,50,In Stock
JNE3717-KR-M,kurta,JNE3717,M,2,828.6700000000001,276.22333333333336,3,494,492,50,In Stock
JNE3717-KR-S,kurta,JNE3717,S,1,271.0,271.0,1,404,403,50,In Stock
JNE3717-KR-XL,kurta,JNE3717,XL,2,542.0,271.0,2,168,166,50,In Stock
JNE3717-KR-XXL,kurta,JNE3717,XXL,1,271.0,271.0,1,153,152,50,In Stock
JNE3718-KR-L,kurta,JNE3718,L,29,12078.0,416.48275862068965,29,198,169,50,In Stock
JNE3718-KR-M,kurta,JNE3718,M,31,13535.0,436.61290322580646,31,328,297,50,In Stock
JNE3718-KR-S,kurta,JNE3718,S,23,9572.0,416.17391304347825,23,103,80,50,In Stock
JNE3718-KR-XL,kurta,JNE3718,XL,32,13326.0,416.4375,32,429,397,50,In Stock
JNE3718-KR-XS,kurta,JNE3718,XS,15,6345.0,423.0,15,444,429,50,In Stock
JNE3718-KR-XXL,kurta,JNE3718,XXL,24,10573.67,422.9468,25,230,206,50,In Stock
JNE3718-KR-XXXL,kurta,JNE3718,3XL,48,20813.0,433.6041666666667,48,489,441,50,In Stock
JNE3719-KR-L,kurta,JNE3719,L,1,399.0,399.0,1,210,209,50,In Stock
JNE3719-KR-M,kurta,JNE3719,M,1,399.0,399.0,1,464,463,50,In Stock
JNE3719-KR-S,kurta,JNE3719,S,1,399.0,399.0,1,345,344,50,In Stock
JNE3719-KR-XS,kurta,JNE3719,XS,1,399.0,399.0,1,306,305,50,In Stock
JNE3719-KR-XXL,kurta,JNE3719,XXL,1,399.0,399.0,1,109,108,50,In Stock
JNE3720-KR-L,kurta,JNE3720,L,3,1551.0,517.0,3,227,224,50,In Stock
JNE3720-KR-M,kurta,JNE3720,M,5,3569.76,509.96571428571434,7,178,173,50,In Stock
JNE3720-KR-S,kurta,JNE3720,S,3,1982.8600000000001,495.71500000000003,4,158,155,50,In Stock
JNE3720-KR-XL,kurta,JNE3720,XL,9,6099.14,508.2616666666667,12,218,209,50,In Stock
JNE3720-KR-XS,kurta,JNE3720,XS,9,5114.38,511.438,10,262,253,50,In Stock
JNE3720-KR-XXL,kurta,JNE3720,XXL,3,2535.76,507.15200000000004,5,391,388,50,In Stock
JNE3720-KR-XXXL,kurta,JNE3720,3XL,12,6204.0,517.0,12,425,413,50,In Stock
JNE3721-KR-L,kurta,JNE3721,L,66,20518.1,306.2402985074627,67,473,407,50,In Stock
JNE3721-KR-M,kurta,JNE3721,M,45,14664.34,305.50708333333336,48,255,210,50,In Stock
JNE3721-KR-S,kurta,JNE3721,S,32,10479.67,308.22558823529414,34,122,90,50,In Stock
JNE3721-KR-XL,kurta,JNE3721,XL,68,23304.88,306.6431578947369,76,207,139,50,In Stock
JNE3721-KR-XS,kurta,JNE3721,XS,36,12662.67,316.56675,40,156,120,50,In Stock
JNE3721-KR-XXL,kurta,JNE3721,XXL,66,22451.78,307.55863013698627,73,374,308,50,In Stock
JNE3721-KR-XXXL,kurta,JNE3721,3XL,3,924.0,308.0,3,167,164,50,In Stock
JNE3722-KR-L,kurta,JNE3722,L,9,2595.0,288.3333333333333,9,424,415,50,In Stock
JNE3722-KR-M,kurta,JNE3722,M,3,1124.67,281.1675,4,245,242,50,In Stock
JNE3722-KR-S,kurta,JNE3722,S,8,2014.0,251.75,8,499,491,50,In Stock
JNE3722-KR-XL,kurta,JNE3722,XL,20,6291.2,285.96363636363634,22,143,123,50,In Stock
JNE3722-KR-XS,kurta,JNE3722,XS,1,280.0,280.0,1,447,446,50,In Stock
JNE3722-KR-XXL,kurta,JNE3722,XXL,12,3755.67,288.8976923076923,13,293,281,50,In Stock
JNE3724-KR-L,kurta,JNE3724,L,19,9937.24,496.86199999999997,20,338,319,50,In Stock
JNE3724-KR-M,kurta,JNE3724,M,12,6930.48,495.03428571428566,14,179,167,50,In Stock
JNE3724-KR-S,kurta,JNE3724,S,9,4487.0,498.55555555555554,9,471,462,50,In Stock
JNE3724-KR-XL,kurta,JNE3724,XL,17,9872.91,493.64549999999997,20,232,215,50,In Stock
JNE3724-KR-XS,kurta,JNE3724,XS,3,1489.0,496.3333333333333,3,319,316,50,In Stock
JNE3724-KR-XXL,kurta,JNE3724,XXL,6,2979.0,595.8,5,414,408,50,In Stock
JNE3725-KR-L,kurta,JNE3725,L,1,448.0,448.0,1,459,458,50,In Stock
JNE3725-KR-S,kurta,JNE3725,S,3,1338.0,446.0,3,413,410,50,In Stock
JNE3725-KR-XL,kurta,JNE3725,XL,3,1326.0,442.0,3,421,418,50,In Stock
JNE3725-KR-XXL,kurta,JNE3725,XXL,2,884.0,442.0,2,319,317,50,In Stock
JNE3726-KR-L,kurta,JNE3726,L,3,1035.0,345.0,3,310,307,50,In Stock
JNE3726-KR-M,kurta,JNE3726,M,2,690.0,345.0,2,127,125,50,In Stock
JNE3726-KR-S,kurta,JNE3726,S,3,1005.0,335.0,3,359,356,50,In Stock
JNE3726-KR-XL,kurta,JNE3726,XL,3,1005.0,335.0,3,291,288,50,In Stock
JNE3726-KR-XS,kurta,JNE3726,XS,1,345.0,345.0,1,101,100,50,In Stock
JNE3726-KR-XXL,kurta,JNE3726,XXL,4,1005.0,251.25,4,450,446,50,In Stock
JNE3726-KR-XXXL,kurta,JNE3726,3XL,6,2053.0,342.1666666666667,6,165,159,50,In Stock
JNE3727-KR-L,kurta,JNE3727,L,8,4411.0,551.375,8,435,427,50,In Stock
JNE3727-KR-M,kurta,JNE3727,M,3,1647.0,549.0,3,423,420,50,In Stock
JNE3727-KR-S,kurta,JNE3727,S,1,549.0,549.0,1,317,316,50,In Stock
JNE3727-KR-XL,kurta,JNE3727,XL,1,549.0,549.0,1,417,416,50,In Stock
JNE3727-KR-XS,kurta,JNE3727,XS,1,549.0,549.0,1,271,270,50,In Stock
JNE3727-KR-XXL,kurta,JNE3727,XXL,3,1647.0,549.0,3,261,258,50,In Stock
JNE3727-KR-XXXL,kurta,JNE3727,3XL,3,1647.0,549.0,3,440,437,50,In Stock
JNE3728-KR-L,kurta,JNE3728,L,4,1314.0,328.5,4,347,343,50,In Stock
JNE3728-KR-M,kurta,JNE3728,M,2,656.0,328.0,2,213,211,50,In Stock
JNE3728-KR-S,kurta,JNE3728,S,8,2664.0,380.57142857142856,7,175,167,50,In Stock
JNE3728-KR-XL,kurta,JNE3728,XL,5,1709.0,341.8,5,393,388,50,In Stock
JNE3728-KR-XXL,kurta,JNE3728,XXL,2,658.0,329.0,2,442,440,50,In Stock
JNE3729-KR-S,kurta,JNE3729,S,2,681.0,340.5,2,217,215,50,In Stock
JNE3729-KR-XL,kurta,JNE3729,XL,4,1416.0,354.0,4,491,487,50,In Stock
JNE3729-KR-XS,kurta,JNE3729,XS,1,360.0,360.0,1,124,123,50,In Stock
JNE3729-KR-XXL,kurta,JNE3729,XXL,3,666.0,222.0,3,180,177,50,In Stock
JNE3729-KR-XXXL,kurta,JNE3729,3XL,3,1044.0,348.0,3,137,134,50,In Stock
JNE3730-KR-L,kurta,JNE3730,L,4,1787.52,297.92,6,152,148,50,In Stock
JNE3730-KR-M,kurta,JNE3730,M,7,2097.0,299.57142857142856,7,465,458,50,In Stock
JNE3730-KR-S,kurta,JNE3730,S,4,1200.0,300.0,4,255,251,50,In Stock
JNE3730-KR-XL,kurta,JNE3730,XL,15,4201.0,280.06666666666666,15,108,93,50,In Stock
JNE3730-KR-XS,kurta,JNE3730,XS,4,1482.67,296.534,5,226,222,50,In Stock
JNE3730-KR-XXL,kurta,JNE3730,XXL,8,2394.0,299.25,8,166,158,50,In Stock
JNE3732-KR-L,kurta,JNE3732,L,5,2228.0,445.6,5,186,181,50,In Stock
JNE3732-KR-M,kurta,JNE3732,M,3,1379.0,459.6666666666667,3,305,302,50,In Stock
JNE3732-KR-S,kurta,JNE3732,S,1,517.0,517.0,1,118,117,50,In Stock
JNE3732-KR-XL,kurta,JNE3732,XL,3,1366.0,455.3333333333333,3,459,456,50,In Stock
JNE3732-KR-XS,kurta,JNE3732,XS,1,517.0,517.0,1,185,184,50,In Stock
JNE3732-KR-XXL,kurta,JNE3732,XXL,6,2659.0,443.1666666666667,6,262,256,50,In Stock
JNE3732-KR-XXXL,kurta,JNE3732,3XL,5,2228.0,445.6,5,235,230,50,In Stock
JNE3733-KR-L,kurta,JNE3733,L,6,3246.0,541.0,6,166,160,50,In Stock
JNE3733-KR-M,kurta,JNE3733,M,2,1074.0,537.0,2,183,181,50,In Stock
JNE3733-KR-S,kurta,JNE3733,S,2,1074.0,537.0,2,485,483,50,In Stock
JNE3733-KR-XL,kurta,JNE3733,XL,2,1098.0,549.0,2,133,131,50,In Stock
JNE3733-KR-XS,kurta,JNE3733,XS,2,1098.0,549.0,2,285,283,50,In Stock
JNE3733-KR-XXL,kurta,JNE3733,XXL,4,2148.0,537.0,4,331,327,50,In Stock
JNE3733-KR-XXXL,kurta,JNE3733,3XL,2,1098.0,549.0,2,492,490,50,In Stock
JNE3734-KR-L,kurta,JNE3734,L,3,948.0,316.0,3,471,468,50,In Stock
JNE3734-KR-M,kurta,JNE3734,M,1,418.0,418.0,1,115,114,50,In Stock
JNE3734-KR-S,kurta,JNE3734,S,1,431.0,431.0,1,472,471,50,In Stock
JNE3734-KR-XL,kurta,JNE3734,XL,4,1724.0,431.0,4,378,374,50,In Stock
JNE3734-KR-XS,kurta,JNE3734,XS,1,431.0,431.0,1,158,157,50,In Stock
JNE3734-KR-XXL,kurta,JNE3734,XXL,2,862.0,431.0,2,367,365,50,In Stock
JNE3734-KR-XXXL,kurta,JNE3734,3XL,5,1724.0,344.8,5,261,256,50,In Stock
JNE3735-KR-L,kurta,JNE3735,L,11,3943.0,358.45454545454544,11,499,488,50,In Stock
JNE3735-KR-M,kurta,JNE3735,M,7,2342.0,334.57142857142856,7,192,185,50,In Stock
JNE3735-KR-S,kurta,JNE3735,S,8,3132.0,391.5,8,207,199,50,In Stock
JNE3735-KR-XL,kurta,JNE3735,XL,11,5169.0,397.61538461538464,13,188,177,50,In Stock
JNE3735-KR-XS,kurta,JNE3735,XS,1,399.0,399.0,1,193,192,50,In Stock
JNE3735-KR-XXL,kurta,JNE3735,XXL,6,2349.62,335.65999999999997,7,215,209,50,In Stock
JNE3735-KR-XXXL,kurta,JNE3735,3XL,12,4715.0,392.9166666666667,12,100,88,50,In Stock
JNE3736-KR-L,kurta,JNE3736,L,2,421.0,210.5,2,147,145,50,In Stock
JNE3736-KR-M,kurta,JNE3736,M,3,820.0,273.3333333333333,3,118,115,50,In Stock
JNE3736-KR-XL,kurta,JNE3736,XL,3,1263.0,421.0,3,337,334,50,In Stock
JNE3736-KR-XS,kurta,JNE3736,XS,1,421.0,421.0,1,162,161,50,In Stock
JNE3736-KR-XXL,kurta,JNE3736,XXL,1,399.0,399.0,1,379,378,50,In Stock
JNE3736-KR-XXXL,kurta,JNE3736,3XL,3,1207.0,402.3333333333333,3,360,357,50,In Stock
JNE3738-KR-L,kurta,JNE3738,L,15,6588.14,411.75875,16,310,295,50,In Stock
JNE3738-KR-M,kurta,JNE3738,M,5,2067.0,413.4,5,403,398,50,In Stock
JNE3738-KR-S,kurta,JNE3738,S,3,1219.0,406.3333333333333,3,381,378,50,In Stock
JNE3738-KR-XL,kurta,JNE3738,XL,8,3642.14,404.6822222222222,9,197,189,50,In Stock
JNE3738-KR-XS,kurta,JNE3738,XS,3,2245.2799999999997,449.0559999999999,5,195,192,50,In Stock
JNE3738-KR-XXL,kurta,JNE3738,XXL,12,4661.0,388.4166666666667,12,321,309,50,In Stock
JNE3738-KR-XXXL,kurta,JNE3738,3XL,9,3881.0,431.22222222222223,9,180,171,50,In Stock
JNE3739-KR-L,kurta,JNE3739,L,62,32150.26,452.82056338028167,71,268,206,50,In Stock
JNE3739-KR-M,kurta,JNE3739,M,10,5464.28,455.3566666666666,12,347,337,50,In Stock
JNE3739-KR-S,kurta,JNE3739,S,9,5005.28,455.0254545454545,11,398,389,50,In Stock
JNE3739-KR-XL,kurta,JNE3739,XL,47,21503.0,457.51063829787233,47,244,197,50,In Stock
JNE3739-KR-XS,kurta,JNE3739,XS,5,2732.14,455.3566666666666,6,376,371,50,In Stock
JNE3739-KR-XXL,kurta,JNE3739,XXL,29,13191.0,454.86206896551727,29,245,216,50,In Stock
JNE3739-KR-XXXL,kurta,JNE3739,3XL,25,11885.48,457.13384615384615,26,479,454,50,In Stock
JNE3740-KR-L,kurta,JNE3740,L,3,919.0,306.3333333333333,3,382,379,50,In Stock
JNE3740-KR-M,kurta,JNE3740,M,2,638.0,319.0,2,182,180,50,In Stock
JNE3740-KR-S,kurta,JNE3740,S,3,939.0,313.0,3,166,163,50,In Stock
JNE3740-KR-XS,kurta,JNE3740,XS,1,319.0,319.0,1,485,484,50,In Stock
JNE3740-KR-XXL,kurta,JNE3740,XXL,3,1260.81,315.2025,4,491,488,50,In Stock
JNE3740-KR-XXXL,kurta,JNE3740,3XL,7,2125.0,303.57142857142856,7,440,433,50,In Stock
JNE3741-KR-L,kurta,JNE3741,L,12,4949.0,412.4166666666667,12,125,113,50,In Stock
JNE3741-KR-M,kurta,JNE3741,M,12,5160.0,430.0,12,374,362,50,In Stock
JNE3741-KR-S,kurta,JNE3741,S,3,1244.0,414.6666666666667,3,333,330,50,In Stock
JNE3741-KR-XL,kurta,JNE3741,XL,9,3810.0,423.3333333333333,9,142,133,50,In Stock
JNE3741-KR-XS,kurta,JNE3741,XS,3,1165.0,388.3333333333333,3,397,394,50,In Stock
JNE3741-KR-XXL,kurta,JNE3741,XXL,15,6378.0,425.2,15,373,358,50,In Stock
JNE3741-KR-XXXL,kurta,JNE3741,3XL,13,5538.0,426.0,13,425,412,50,In Stock
JNE3742-KR-L,kurta,JNE3742,L,8,3831.43,425.71444444444444,9,107,99,50,In Stock
JNE3742-KR-M,kurta,JNE3742,M,6,2160.0,360.0,6,298,292,50,In Stock
JNE3742-KR-S,kurta,JNE3742,S,8,3456.0,432.0,8,467,459,50,In Stock
JNE3742-KR-XL,kurta,JNE3742,XL,5,2160.0,432.0,5,211,206,50,In Stock
JNE3742-KR-XS,kurta,JNE3742,XS,2,864.0,432.0,2,219,217,50,In Stock
JNE3742-KR-XXL,kurta,JNE3742,XXL,6,3003.43,429.06142857142856,7,495,489,50,In Stock
JNE3742-KR-XXXL,kurta,JNE3742,3XL,8,3456.0,432.0,8,225,217,50,In Stock
JNE3743-TP-L,Top,JNE3743,L,3,991.0,330.3333333333333,3,317,314,50,In Stock
JNE3743-TP-S,Top,JNE3743,S,1,329.0,329.0,1,439,438,50,In Stock
JNE3743-TP-XL,Top,JNE3743,XL,1,329.0,329.0,1,143,142,50,In Stock
JNE3743-TP-XS,Top,JNE3743,XS,2,329.0,164.5,2,183,181,50,In Stock
JNE3743-TP-XXL,Top,JNE3743,XXL,2,658.0,329.0,2,110,108,50,In Stock
JNE3744-TU-L,Top,JNE3744,L,2,1495.0,747.5,2,134,132,50,In Stock
JNE3744-TU-M,Top,JNE3744,M,2,1355.0,677.5,2,341,339,50,In Stock
JNE3744-TU-S,Top,JNE3744,S,9,6380.0,708.8888888888889,9,299,290,50,In Stock
JNE3744-TU-XL,Top,JNE3744,XL,13,8360.0,643.0769230769231,13,139,126,50,In Stock
JNE3744-TU-XS,Top,JNE3744,XS,8,5370.0,671.25,8,299,291,50,In Stock
JNE3744-TU-XXL,Top,JNE3744,XXL,6,3990.0,665.0,6,322,316,50,In Stock
JNE3745-KR-L,kurta,JNE3745,L,8,2459.0,307.375,8,275,267,50,In Stock
JNE3745-KR-M,kurta,JNE3745,M,5,1264.0,252.8,5,454,449,50,In Stock
JNE3745-KR-S,kurta,JNE3745,S,7,2256.0,322.2857142857143,7,162,155,50,In Stock
JNE3745-KR-XL,kurta,JNE3745,XL,2,632.0,316.0,2,122,120,50,In Stock
JNE3745-KR-XS,kurta,JNE3745,XS,1,301.0,301.0,1,137,136,50,In Stock
JNE3745-KR-XXL,kurta,JNE3745,XXL,8,2468.0,308.5,8,494,486,50,In Stock
JNE3745-KR-XXXL,kurta,JNE3745,3XL,5,1556.0,311.2,5,249,244,50,In Stock
JNE3748-KR-L,kurta,JNE3748,L,2,862.0,431.0,2,210,208,50,In Stock
JNE3748-KR-M,kurta,JNE3748,M,1,431.0,431.0,1,196,195,50,In Stock
JNE3748-KR-S,kurta,JNE3748,S,1,0.0,0.0,1,253,252,50,In Stock
JNE3748-KR-XL,kurta,JNE3748,XL,1,431.0,431.0,1,115,114,50,In Stock
JNE3748-KR-XS,kurta,JNE3748,XS,2,935.0,467.5,2,177,175,50,In Stock
JNE3748-KR-XXXL,kurta,JNE3748,3XL,5,2327.0,465.4,5,480,475,50,In Stock
JNE3749-KR-L,kurta,JNE3749,L,9,5177.58,470.6890909090909,11,465,456,50,In Stock
JNE3749-KR-M,kurta,JNE3749,M,5,2345.0,469.0,5,362,357,50,In Stock
JNE3749-KR-S,kurta,JNE3749,S,6,2857.29,408.1842857142857,7,428,422,50,In Stock
JNE3749-KR-XL,kurta,JNE3749,XL,9,3776.0,419.55555555555554,9,100,91,50,In Stock
JNE3749-KR-XS,kurta,JNE3749,XS,10,4772.0,477.2,10,281,271,50,In Stock
JNE3749-KR-XXL,kurta,JNE3749,XXL,19,8983.0,472.7894736842105,19,265,246,50,In Stock
JNE3749-KR-XXXL,kurta,JNE3749,3XL,13,6615.29,472.5207142857143,14,302,289,50,In Stock
JNE3750-KR-L,kurta,JNE3750,L,3,1632.0,544.0,3,334,331,50,In Stock
JNE3750-KR-S,kurta,JNE3750,S,1,544.0,544.0,1,357,356,50,In Stock
JNE3750-KR-XL,kurta,JNE3750,XL,1,544.0,544.0,1,132,131,50,In Stock
JNE3750-KR-XXXL,kurta,JNE3750,3XL,2,1022.0,511.0,2,354,352,50,In Stock
JNE3751-KR-L,kurta,JNE3751,L,7,2593.0,370.42857142857144,7,117,110,50,In Stock
JNE3751-KR-M,kurta,JNE3751,M,4,1472.0,368.0,4,493,489,50,In Stock
JNE3751-KR-S,kurta,JNE3751,S,4,1415.0,353.75,4,479,475,50,In Stock
JNE3751-KR-XL,kurta,JNE3751,XL,5,1453.0,290.6,5,107,102,50,In Stock
JNE3751-KR-XS,kurta,JNE3751,XS,6,2141.0,356.8333333333333,6,186,180,50,In Stock
JNE3751-KR-XXL,kurta,JNE3751,XXL,11,4220.76,324.67384615384617,13,285,274,50,In Stock
JNE3751-KR-XXXL,kurta,JNE3751,3XL,17,6841.86,360.0978947368421,19,117,100,50,In Stock
JNE3752-KR-L,kurta,JNE3752,L,5,1755.0,351.0,5,342,337,50,In Stock
JNE3752-KR-M,kurta,JNE3752,M,3,1403.76,350.94,4,465,462,50,In Stock
JNE3752-KR-S,kurta,JNE3752,S,1,345.0,345.0,1,404,403,50,In Stock
JNE3752-KR-XL,kurta,JNE3752,XL,4,1448.0,362.0,4,197,193,50,In Stock
JNE3752-KR-XS,kurta,JNE3752,XS,2,680.0,340.0,2,358,356,50,In Stock
JNE3752-KR-XXL,kurta,JNE3752,XXL,2,1052.57,350.8566666666666,3,127,125,50,In Stock
JNE3752-KR-XXXL,kurta,JNE3752,3XL,6,2121.0,353.5,6,277,271,50,In Stock
JNE3753-KR-L,kurta,JNE3753,L,9,4323.0,480.3333333333333,9,147,138,50,In Stock
JNE3753-KR-M,kurta,JNE3753,M,3,1473.0,491.0,3,142,139,50,In Stock
JNE3753-KR-S,kurta,JNE3753,S,5,2375.0,475.0,5,429,424,50,In Stock
JNE3753-KR-XL,kurta,JNE3753,XL,3,1425.0,475.0,3,347,344,50,In Stock
JNE3753-KR-XS,kurta,JNE3753,XS,1,475.0,475.0,1,293,292,50,In Stock
JNE3753-KR-XXL,kurta,JNE3753,XXL,5,2423.0,484.6,5,135,130,50,In Stock
JNE3753-KR-XXXL,kurta,JNE3753,3XL,7,3873.38,484.1725,8,447,440,50,In Stock
JNE3756-KR-L,kurta,JNE3756,L,7,3397.0,485.2857142857143,7,186,179,50,In Stock
JNE3756-KR-M,kurta,JNE3756,M,5,2435.0,608.75,4,180,175,50,In Stock
JNE3756-KR-S,kurta,JNE3756,S,3,1461.0,487.0,3,137,134,50,In Stock
JNE3756-KR-XL,kurta,JNE3756,XL,6,2922.0,487.0,6,426,420,50,In Stock
JNE3756-KR-XS,kurta,JNE3756,XS,3,1461.0,487.0,3,437,434,50,In Stock
JNE3756-KR-XXL,kurta,JNE3756,XXL,6,2922.0,487.0,6,336,330,50,In Stock
JNE3756-KR-XXXL,kurta,JNE3756,3XL,3,1455.0,485.0,3,439,436,50,In Stock
JNE3757-KR-L,kurta,JNE3757,L,9,4342.0,482.44444444444446,9,239,230,50,In Stock
JNE3757-KR-M,kurta,JNE3757,M,10,4829.0,482.9,10,335,325,50,In Stock
JNE3757-KR-S,kurta,JNE3757,S,7,3351.0,478.7142857142857,7,326,319,50,In Stock
JNE3757-KR-XL,kurta,JNE3757,XL,7,4800.43,533.3811111111112,9,302,295,50,In Stock
JNE3757-KR-XS,kurta,JNE3757,XS,3,1461.0,487.0,3,403,400,50,In Stock
JNE3757-KR-XXL,kurta,JNE3757,XXL,16,8214.81,483.2241176470588,17,142,126,50,In Stock
JNE3757-KR-XXXL,kurta,JNE3757,3XL,2,968.0,484.0,2,211,209,50,In Stock
JNE3758-KR-L,kurta,JNE3758,L,15,5768.0,360.5,16,391,376,50,In Stock
JNE3758-KR-M,kurta,JNE3758,M,8,3226.0,358.44444444444446,9,156,148,50,In Stock
JNE3758-KR-S,kurta,JNE3758,S,5,1796.0,359.2,5,147,142,50,In Stock
JNE3758-KR-XL,kurta,JNE3758,XL,11,4041.0,367.3636363636364,11,214,203,50,In Stock
JNE3758-KR-XS,kurta,JNE3758,XS,3,1086.0,362.0,3,389,386,50,In Stock
JNE3758-KR-XXL,kurta,JNE3758,XXL,11,3980.0,361.8181818181818,11,216,205,50,In Stock
JNE3758-KR-XXXL,kurta,JNE3758,3XL,6,2134.0,355.6666666666667,6,415,409,50,In Stock
JNE3759-KR-L,kurta,JNE3759,L,5,2131.0,426.2,5,231,226,50,In Stock
JNE3759-KR-M,kurta,JNE3759,M,7,3790.0,541.4285714285714,7,443,436,50,In Stock
JNE3759-KR-S,kurta,JNE3759,S,9,5580.95,558.095,10,124,115,50,In Stock
JNE3759-KR-XL,kurta,JNE3759,XL,14,7240.0,556.9230769230769,13,175,161,50,In Stock
JNE3759-KR-XXL,kurta,JNE3759,XXL,5,2105.1,350.84999999999997,6,154,149,50,In Stock
JNE3760-KR-L,kurta,JNE3760,L,4,1728.0,432.0,4,322,318,50,In Stock
